gene	red1	red2	red3	white1	white2	white3	log2fold	p.value	q.value
VIT_14s0219g00210.t01	12	28	21	50	35	52	1.289586157	0.004940726	0.020539337
VIT_09s0002g06760.t01	55682	61911	58793	68512	78475	79421	0.4491873	2.65E-06	2.92E-05
VIT_19s0015g01630.t01	0	1	2	0	0	2	-0.483339002	0.87061172	1
VIT_11s0016g03130.t01	10044	10593	9635	16791	19304	18584	0.940133152	4.42E-19	3.35E-17
VIT_11s0016g03380.t01	79	88	130	223	221	250	1.313381826	1.94E-07	2.80E-06
VIT_10s0042g01010.t01	0	2	0	0	0	2	0.214963556	0.954561552	1
VIT_16s0022g02470.t01	4	0	0	0	2	0	-1.071569927	0.738722474	1
VIT_02s0154g00430.t01	2	0	0	0	0	0	-1.898831826	0.637247755	1
VIT_07s0005g00490.t01	34643	46688	34654	22488	21433	22762	-0.694076081	3.44E-11	9.58E-10
VIT_15s0046g01430.t01	2633	2608	2767	4141	3758	3981	0.656177844	5.74E-07	7.35E-06
VIT_03s0088g00270.t01	572	761	854	1105	804	915	0.472690573	0.012421314	0.043824872
VIT_18s0001g07250.t01	707	712	560	219	171	179	-1.70578057	7.59E-18	4.98E-16
VIT_13s0074g00330.t01	5	4	3	0	2	2	-1.525183359	0.312203738	0.496529068
VIT_02s0025g04040.t01	21	33	26	15	22	14	-0.544397461	0.286866325	0.469908301
VIT_18s0072g00370.t01	8623	8652	8831	8924	11803	12099	0.410932265	0.002730269	0.012585845
VIT_02s0025g03030.t01	8	8	17	28	32	21	1.381940454	0.020981979	0.067176608
VIT_17s0000g05800.t01	3057	4213	3612	4203	4651	4496	0.396441769	2.20E-05	0.000191805
VIT_03s0063g00260.t01	0	2	0	0	0	0	-1.614346955	0.690362247	1
VIT_11s0016g04020.t01	1809	1981	2136	3059	2877	2651	0.627586872	2.52E-06	2.80E-05
VIT_18s0001g04240.t01	2	2	0	0	3	1	0.071040207	0.974404873	1
VIT_06s0004g02360.t01	9	47	22	8	16	19	-0.710577455	0.297285729	0.481158644
VIT_02s0087g00350.t01	61	75	41	26	44	39	-0.605073892	0.124156853	0.261673368
VIT_09s0002g02140.t01	19490	26557	22212	20730	24895	24161	0.13168326	0.165998978	0.32389251
VIT_15s0048g01910.t01	21	19	17	7	9	7	-1.226736502	0.059354218	0.151138069
VIT_11s0065g00940.t01	1590	2024	1665	1675	1808	1765	0.090107904	0.351180555	0.537570608
VIT_03s0038g02390.t01	310	470	308	306	379	334	0.012603489	0.94311439	0.968744655
VIT_04s0069g01030.t01	1	0	0	0	0	0	-0.870065105	0.831150269	1
VIT_10s0116g00510.t01	914	1115	1151	1173	867	786	-0.067143017	0.722232098	0.840420204
VIT_04s0008g07070.t01	12672	17667	13639	11410	12501	12781	-0.158142253	0.095023927	0.215742475
VIT_19s0014g01460.t01	3913	5079	4824	4461	4289	3790	-0.038356072	0.752235918	0.860465894
VIT_01s0010g03770.t01	932	975	835	674	629	621	-0.419570007	0.003419622	0.015118291
VIT_00s0279g00120.t01	7	20	7	2	15	4	-0.568623515	0.554705336	0.719706577
VIT_08s0007g03880.t01	4210	5617	4283	3151	4388	4104	-0.180014198	0.167362487	0.325526576
VIT_01s0150g00370.t01	26	28	37	51	94	73	1.342363066	0.00050503	0.003008242
VIT_03s0063g01840.t01	0	4	0	0	0	0	-2.603111499	0.513174222	1
VIT_14s0083g00460.t01	83	61	60	16	20	18	-1.846481028	1.14E-05	0.000107015
VIT_03s0038g04090.t01	6279	7089	5883	4799	6955	6914	0.042223775	0.770251857	0.871783026
VIT_13s0047g01090.t01	0	0	2	0	2	0	0.041776095	0.990989014	1
VIT_04s0008g05610.t01	2550	3275	2433	2108	2276	2310	-0.203184298	0.05989193	0.152149084
VIT_04s0023g02770.t01	0	1	1	0	1	0	-0.744353025	0.833132495	1
VIT_07s0031g02560.t01	3143	3119	2975	5823	5205	5850	0.957210252	1.45E-13	5.74E-12
VIT_11s0103g00380.t01	101	118	126	132	236	193	0.786943199	0.002374241	0.011183501
VIT_14s0030g00480.t01	1174	1772	1313	1209	1207	1070	-0.178655864	0.184723975	0.348260589
VIT_02s0025g01460.t01	534	900	760	777	602	515	-0.092885276	0.651892045	0.792102109
VIT_14s0068g02220.t01	12	15	14	8	21	13	0.121728269	0.852304168	0.918232334
VIT_18s0075g00980.t01	0	2	0	0	0	0	-1.614346955	0.690362247	1
VIT_01s0011g02910.t01	5433	8168	5979	4840	4728	4658	-0.350626099	0.002436388	0.011422192
VIT_06s0004g06640.t01	13538	17514	13947	14908	14247	14986	0.073869277	0.437665896	0.61981915
VIT_04s0008g00960.t01	152	154	157	224	214	197	0.546213177	0.007393987	0.028743655
VIT_12s0142g00100.t01	4800	5515	4660	4944	6084	5800	0.25921279	0.014841139	0.050863277
VIT_04s0210g00190.t01	262	426	310	341	346	298	0.093674106	0.601821999	0.754609184
VIT_11s0016g03840.t01	76	73	74	80	98	100	0.401867849	0.142029461	0.288895355
VIT_14s0068g01030.t01	5114	6142	5320	5068	5046	5198	-0.017994389	0.840148759	0.911124158
VIT_07s0151g00750.t01	631	699	651	602	577	604	-0.05900737	0.652010154	0.792147534
VIT_00s2558g00010.t01	0	1	0	1	0	0	0.091715575	0.982067696	1
VIT_05s0077g01060.t01	2915	3309	3534	3998	4282	4284	0.455331434	4.28E-05	0.000345697
VIT_09s0096g00120.t01	1	5	1	3	1	4	0.359512696	0.81009179	0.895099616
VIT_08s0007g01990.t01	1399	1726	1444	1405	1522	1614	0.087320204	0.394620053	0.580359391
VIT_19s0014g05130.t01	0	3	0	0	0	0	-2.19202714	0.584156955	1
VIT_16s0050g01790.t01	2	1	0	0	0	0	-2.395826299	0.548422136	1
VIT_19s0014g05380.t01	2	0	0	1	0	0	-0.936553943	0.813780654	1
VIT_08s0007g04240.t01	961	2640	1367	728	884	691	-0.967862275	0.000109647	0.000793488
VIT_09s0002g00870.t01	1474	1673	1434	1173	1098	1089	-0.351807119	0.00348443	0.015348786
VIT_03s0063g00370.t01	318	819	449	476	539	628	0.18493406	0.455392026	0.635373299
VIT_18s0001g12730.t01	11453	15422	13943	13178	12338	12308	-0.006731927	0.948549378	0.971738877
VIT_14s0081g00560.t01	159	156	187	159	230	237	0.397869392	0.086838601	0.201453236
VIT_13s0019g00500.t01	2	8	4	2	1	2	-1.335133903	0.321678279	0.506827927
VIT_15s0046g00840.t01	0	0	0	2	0	2	2.965234971	0.39987405	1
VIT_19s0090g01470.t01	928	1640	2699	2736	2806	2599	0.731568432	0.088587447	0.204515707
VIT_01s0137g00560.t01	16	52	24	2	3	12	-2.301198683	0.003678445	0.016036816
VIT_14s0006g02310.t01	17649	22823	17343	14834	14264	14976	-0.28950941	0.004293688	0.018312343
VIT_05s0020g00890.t01	7	6	23	42	28	39	1.681416282	0.007932952	0.030474359
VIT_14s0036g01520.t01	1135	1263	1164	998	1110	1177	-0.026678823	0.817346482	0.899315604
VIT_00s2620g00010.t01	45	80	36	12	12	30	-1.461422746	0.005300899	0.021782965
VIT_01s0011g04120.t01	344	356	323	234	353	354	-0.038233708	0.846371001	0.914724668
VIT_02s0154g00080.t01	1060	526	1269	2072	2287	2482	1.311321534	0.002543314	0.01182902
VIT_13s0019g04150.t01	4	13	11	14	6	4	-0.07447878	0.933247434	0.96367667
VIT_13s0019g01820.t01	65	101	52	67	87	67	0.129946343	0.687599429	0.816559279
VIT_02s0033g00060.t01	3265	4863	3525	3090	3162	3227	-0.189449006	0.093882411	0.213765469
VIT_04s0008g06930.t01	222	468	253	40	107	136	-1.623094793	1.47E-05	0.00013455
VIT_11s0078g00280.t01	0	0	2	0	0	0	-1.788172277	0.657740643	1
VIT_04s0023g02320.t01	28	37	18	22	19	20	-0.336967594	0.502504887	0.675781417
VIT_00s0181g00120.t01	2281	2500	2054	1358	1288	1243	-0.71966636	1.53E-08	2.73E-07
VIT_14s0081g00240.t01	2183	2685	2275	1627	1825	1828	-0.340226266	0.000371413	0.002302802
VIT_05s0049g01830.t01	5	20	17	66	137	88	2.908930189	1.13E-09	2.48E-08
VIT_17s0000g04970.t01	392	482	380	527	504	415	0.306713478	0.066269048	0.1644659
VIT_14s0060g00920.t01	552	523	574	519	600	610	0.149829183	0.340893211	0.526824503
VIT_17s0000g05310.t01	963	1497	1183	1069	1329	1156	0.070867964	0.599036195	0.753095687
VIT_04s0023g02810.t01	16790	14801	13631	15142	12760	14631	-0.006170891	0.969006299	0.982945301
VIT_19s0014g01370.t01	1608	1982	1204	175	343	491	-2.161539721	4.00E-14	1.69E-12
VIT_14s0006g01910.t01	2	0	2	4	2	0	0.634299291	0.754659403	0.861989242
VIT_00s0304g00020.t01	11	5	12	12	15	27	1.000689156	0.160547163	0.316056091
VIT_16s0039g01520.t01	1202	1200	1209	1070	1124	883	-0.143127345	0.351638271	0.538127356
VIT_00s2182g00010.t01	4	13	4	1	0	0	-4.134685865	0.017353057	0.057735099
VIT_18s0122g00960.t01	27639	32613	27761	27888	25016	24759	-0.082159894	0.459438199	0.638761094
VIT_09s0002g03500.t01	264	388	272	258	235	202	-0.300099501	0.125597057	0.263689328
VIT_13s0156g00460.t01	1351	1400	1240	1080	1406	1428	0.055947069	0.694011788	0.821102047
VIT_16s0022g01830.t01	2253	2554	2156	2462	2476	2736	0.233254811	0.030991069	0.091703606
VIT_00s0199g00260.t01	783	887	809	804	767	755	0.00275569	0.982459973	0.990269003
VIT_04s0008g02300.t01	14	5	14	7	10	17	0.084623826	0.914206031	0.953517765
VIT_10s0003g04880.t01	5940	7220	6315	7268	6639	7017	0.202018342	0.045013057	0.122639691
VIT_18s0001g04030.t01	2	1	1	1	0	0	-1.839245475	0.47546039	1
VIT_11s0016g04930.t01	8	7	22	6	4	10	-0.812141043	0.348141608	0.53408209
VIT_07s0130g00120.t01	985	1372	1195	1120	1325	1441	0.229046254	0.067090038	0.165999633
VIT_00s0125g00160.t01	11	10	6	12	24	13	0.94060599	0.176181048	0.337264229
VIT_07s0151g00780.t01	391	430	439	438	402	363	0.027248059	0.869465114	0.927297159
VIT_18s0001g12050.t01	56	84	72	57	55	57	-0.22156815	0.4614337	0.640368958
VIT_05s0094g01210.t01	3586	2462	3362	5120	4378	5209	0.712367156	0.000430634	0.00261753
VIT_07s0005g01480.t01	542	537	546	600	618	661	0.295375371	0.041585262	0.11545747
VIT_06s0080g00890.t01	661	818	742	624	580	467	-0.309541635	0.054821796	0.142154511
VIT_07s0031g02220.t01	2032	2520	2374	2523	2146	1934	0.032931691	0.819204754	0.900366306
VIT_04s0023g01480.t01	107	85	200	249	303	259	1.120780135	0.000508881	0.003026452
VIT_04s0008g02840.t01	158	296	213	539	480	326	1.135991772	4.22E-06	4.42E-05
VIT_09s0070g00410.t01	7	16	5	0	0	2	-3.680231048	0.016227448	0.054696909
VIT_08s0040g02470.t01	12265	17953	17282	18313	22660	21584	0.498141446	7.51E-05	0.00056499
VIT_18s0001g10300.t01	0	12	2	0	4	0	-1.607198639	0.449535251	0.630428654
VIT_12s0142g00410.t01	1	0	0	0	0	0	-0.870065105	0.831150269	1
VIT_15s0046g00310.t01	0	0	0	4	0	4	3.965447828	0.153123687	1
VIT_05s0020g02320.t01	4225	6215	4409	3651	3693	3855	-0.298806356	0.009107818	0.034125629
VIT_04s0023g00440.t01	5927	10262	7886	8772	7401	7471	0.093201604	0.542715902	0.709967777
VIT_14s0060g02420.t01	2878	3155	3116	3036	3665	3743	0.278152426	0.014814629	0.050795233
VIT_19s0093g00150.t01	116	93	112	91	93	83	-0.187285125	0.501871014	0.675285927
VIT_07s0141g00280.t01	148	168	181	102	135	166	-0.216185888	0.373579721	0.559953841
VIT_11s0016g05270.t01	936	1215	1058	1326	1042	962	0.159561543	0.331766543	0.516765886
VIT_08s0007g08910.t01	14	6	12	77	58	52	2.620275891	1.92E-07	2.78E-06
VIT_05s0102g00520.t01	13	22	15	12	13	17	-0.142779325	0.809264823	0.894421811
VIT_05s0029g01060.t01	2860	3929	3014	2575	2754	2728	-0.179853346	0.070775169	0.172875939
VIT_17s0000g05180.t01	273	206	242	220	338	414	0.49469847	0.061172725	0.154582483
VIT_05s0020g04510.t01	17472	16185	18117	64666	51220	53065	1.792796663	3.33E-29	6.74E-27
VIT_02s0025g02820.t01	4014	5372	4239	4701	4413	4486	0.101406044	0.330435109	0.515538586
VIT_03s0038g03240.t01	2756	3488	3036	2875	2905	2935	0.008159254	0.927718449	0.961001146
VIT_18s0041g00730.t01	15474	29158	17907	13928	16678	16596	-0.286210557	0.075985114	0.182391358
VIT_18s0041g00580.t01	6	118	16	8	10	21	-1.631293986	0.064368341	0.160776907
VIT_05s0062g00270.t01	20	26	22	28	20	26	0.225282422	0.638685844	0.782408099
VIT_10s0116g00950.t01	971	1128	1080	949	1017	1015	0.000304008	0.997803248	0.998806548
VIT_15s0021g00460.t01	2636	2946	2375	2622	2917	2685	0.139896901	0.220610833	0.393466758
VIT_13s0047g00560.t01	61	84	36	33	17	4	-1.613679722	0.011632174	0.041538038
VIT_05s0020g00360.t01	2158	2722	2520	2441	2159	2218	-0.017580775	0.880616714	0.933739927
VIT_13s0067g01340.t01	2544	3326	2926	2627	2196	2256	-0.209236123	0.101250396	0.225826058
VIT_09s0002g06030.t01	1457	1893	1392	978	1175	1208	-0.398320768	0.001586151	0.007959261
VIT_04s0008g00730.t01	903	1436	1090	1060	1006	964	-0.065916007	0.637967996	0.781873292
VIT_03s0038g04650.t01	0	4	0	2	0	0	-0.699013383	0.833012051	1
VIT_05s0020g03510.t01	658	993	730	528	448	446	-0.631427162	7.79E-05	0.000584353
VIT_00s0227g00020.t01	116	127	92	67	125	93	-0.147403722	0.620968086	0.768925576
VIT_08s0007g07070.t01	3006	3759	3310	3107	3736	3856	0.181188643	0.078604441	0.18710946
VIT_11s0016g01710.t01	3107	3490	3213	3364	4494	4360	0.404046942	0.001048008	0.005628226
VIT_14s0066g02600.t01	354	662	495	570	519	439	0.137748949	0.487417962	0.663125911
VIT_00s0183g00050.t01	142	217	208	179	150	119	-0.228996002	0.358987349	0.545658848
VIT_07s0031g01540.t01	1508	1780	1533	1973	1832	1791	0.312696331	0.006723755	0.026543762
VIT_11s0016g02160.t01	3488	4695	4388	4223	3714	3663	-0.011829072	0.924515165	0.959462617
VIT_06s0004g05420.t01	2	2	0	3	2	4	1.268007947	0.433154084	0.616173525
VIT_14s0030g01490.t01	18	33	21	24	8	10	-0.642341913	0.313460804	0.497905795
VIT_18s0001g09590.t01	2	2	0	0	0	0	-2.762108334	0.445609287	1
VIT_19s0015g02390.t01	9	7	14	24	29	26	1.474994769	0.0115923	0.041415026
VIT_15s0046g01670.t01	0	2	1	0	0	0	-2.254778632	0.573045342	1
VIT_10s0116g01690.t01	64	78	91	60	44	48	-0.517201033	0.115335389	0.248222051
VIT_07s0005g02640.t01	1611	1846	1664	1580	1654	1677	0.032730472	0.745020289	0.855536348
VIT_08s0040g00390.t01	22815	24939	23507	27306	23538	24162	0.167980318	0.165071312	0.322714979
VIT_13s0047g00080.t01	1008	1025	973	768	750	917	-0.217364066	0.129772297	0.270200627
VIT_06s0009g02540.t01	1002	1395	1330	1541	1341	1216	0.243182101	0.110118187	0.240199687
VIT_11s0052g01280.t01	116	7	70	0	0	0	-8.453447658	3.79E-05	0.000310081
VIT_07s0005g01350.t01	420	947	622	160	142	172	-1.939819985	1.00E-16	5.99E-15
VIT_16s0050g01150.t01	56061	58934	53298	39317	29218	25812	-0.737608381	3.15E-05	0.000264233
VIT_11s0118g00420.t01	2026	2362	2392	1910	2593	2837	0.201498483	0.171963538	0.331574663
VIT_13s0106g00530.t01	0	1	0	0	0	0	-0.870065105	0.831150269	1
VIT_12s0055g00320.t01	6	0	10	18	16	18	1.7395648	0.063308462	0.158579352
VIT_01s0127g00650.t01	19	36	26	19	18	26	-0.248936071	0.613545446	0.763667469
VIT_15s0048g00650.t01	0	0	0	0	0	2	1.923621701	0.633981587	1
VIT_11s0016g02230.t01	89	115	88	61	86	78	-0.279818901	0.301063679	0.484815951
VIT_07s0141g00550.t01	15	13	4	9	4	8	-0.515569236	0.554090431	0.719095879
VIT_14s0083g00720.t01	76	74	64	39	82	43	-0.304563471	0.41989232	0.603575874
VIT_05s0124g00590.t01	1	0	0	0	0	0	-0.870065105	0.831150269	1
VIT_13s0019g01670.t01	5063	8649	6614	5444	6868	6145	-0.027779011	0.841882114	0.912050868
VIT_07s0005g00890.t01	69	135	71	39	60	103	-0.331638371	0.406804615	0.591478618
VIT_03s0063g01560.t01	139	147	176	220	154	199	0.403992714	0.098187655	0.220963674
VIT_18s0072g00640.t01	205	289	212	149	228	253	-0.066841497	0.76737676	0.869469663
VIT_08s0032g00130.t01	3	2	1	1	0	0	-2.411828521	0.299284276	1
VIT_16s0039g02790.t01	8	33	15	8	8	7	-1.130922591	0.12589149	0.26404117
VIT_19s0015g01100.t01	226	294	304	224	139	128	-0.638190246	0.017117194	0.057091388
VIT_00s0246g00010.t01	39	79	62	76	60	55	0.208073073	0.550500312	0.716145213
VIT_19s0015g01370.t01	2443	4480	3526	3301	3209	3029	-0.012646198	0.934988636	0.964426879
VIT_11s0037g00200.t01	819	1077	881	1096	1063	1122	0.341992769	0.002391973	0.011257761
VIT_17s0000g05850.t01	13230	15375	12565	7353	9581	9619	-0.542617611	6.98E-06	6.94E-05
VIT_06s0009g00210.t01	1898	2233	2128	2428	2736	2743	0.429696974	1.36E-05	0.000125478
VIT_03s0038g03090.t01	11	8	8	0	0	0	-5.540804756	0.00078256	0.004411193
VIT_06s0004g03190.t01	8498	10809	10460	10242	10200	9157	0.091264155	0.411632795	0.595963079
VIT_07s0005g05790.t01	10278	14455	13150	14203	13638	12530	0.197189064	0.091429624	0.209325478
VIT_16s0013g00970.t01	813	513	650	188	155	187	-1.833643781	3.58E-13	1.33E-11
VIT_18s0001g08340.t01	172	135	191	379	241	219	0.838138897	0.004433712	0.01878932
VIT_16s0039g00530.t01	1768	2062	1814	2101	1912	1977	0.182560957	0.106552509	0.234679953
VIT_10s0042g00350.t01	0	7	0	1	2	6	0.582460881	0.758247336	0.864362703
VIT_03s0038g02980.t01	203	484	324	72	144	150	-1.346832673	1.58E-05	0.000143228
VIT_09s0002g05820.t01	230	564	391	353	379	385	0.043581107	0.85339525	0.918760158
VIT_11s0103g00670.t01	1	2	0	0	0	0	-2.296831662	0.565652103	1
VIT_02s0012g00010.t01	28	40	25	19	23	16	-0.575029937	0.230044531	0.404587881
VIT_11s0016g03760.t01	2599	3461	2337	2661	3102	3352	0.218851243	0.1021858	0.227348401
VIT_02s0025g00980.t01	118	177	115	158	216	208	0.609012627	0.006944521	0.02729763
VIT_01s0127g00700.t01	287	220	343	84	52	73	-1.945884705	1.09E-10	2.81E-09
VIT_16s0098g01260.t01	4107	4850	4189	3833	3783	3752	-0.113461604	0.235711346	0.411802434
VIT_06s0080g00880.t01	4749	5419	4873	4713	5360	5581	0.148439085	0.129966826	0.270531856
VIT_11s0052g00340.t01	17	19	11	8	2	21	-0.509166768	0.545487036	0.711893972
VIT_11s0118g00490.t01	787	863	755	510	846	833	-0.052760878	0.779197042	0.876548819
VIT_02s0012g01760.t01	197	220	177	98	114	111	-0.786988437	0.000205599	0.001381744
VIT_05s0020g03470.t01	16127	25233	19257	20435	23332	23306	0.254375171	0.024469253	0.07591734
VIT_19s0090g00270.t01	1116	1354	1024	722	1131	1202	-0.104220051	0.566585907	0.729113557
VIT_19s0085g00480.t01	28	42	30	35	36	16	-0.088272636	0.85476739	0.919348478
VIT_19s0014g04040.t01	409	440	322	366	428	543	0.27884956	0.154353637	0.30711116
VIT_14s0068g01720.t01	151	123	104	83	101	85	-0.413938438	0.144400986	0.29246788
VIT_00s2197g00010.t01	101	115	129	86	106	92	-0.190456445	0.447489643	0.628908109
VIT_18s0041g01630.t01	48	46	55	76	109	108	1.056545846	0.000610811	0.003561928
VIT_04s0008g00550.t01	815	973	923	709	790	631	-0.252568845	0.065751976	0.163430431
VIT_02s0025g01590.t01	1278	1436	1293	1243	1181	1232	-0.038419867	0.737602592	0.850781655
VIT_17s0053g00250.t01	17	18	5	5	7	8	-0.908927438	0.266500591	0.447322624
VIT_07s0031g02880.t01	38	27	42	29	40	27	-0.085637326	0.848045045	0.915626321
VIT_18s0001g14940.t01	103	182	113	71	145	136	-0.070647951	0.820651526	0.900875347
VIT_18s0001g08060.t01	4902	7588	6712	8009	7326	6789	0.31546101	0.021614498	0.068803997
VIT_07s0104g01800.t01	807	693	884	1577	1143	1390	0.868818666	1.06E-05	0.000100357
VIT_06s0004g07020.t01	442	420	443	337	537	582	0.233104484	0.273415109	0.45511872
VIT_19s0014g04230.t01	12	8	16	17	10	11	0.158665351	0.820258624	0.900759517
VIT_16s0100g00350.t01	2405	2774	2336	2302	2591	2740	0.114549797	0.280839833	0.463329699
VIT_08s0058g00930.t01	169	241	270	1097	809	702	2.048475161	2.78E-19	2.19E-17
VIT_18s0164g00070.t01	1118	1490	1340	1567	1710	1587	0.400981702	0.000151948	0.001053328
VIT_13s0073g00600.t01	47	104	76	17	2	22	-2.3370574	0.000128233	0.000910154
VIT_02s0087g00380.t01	27	50	17	39	20	20	-0.112016785	0.840060419	0.911124158
VIT_03s0017g01990.t01	22	50	17	0	20	23	-0.938240713	0.302411721	0.486202493
VIT_18s0001g15230.t01	189	312	187	16	42	18	-3.07058885	2.91E-17	1.82E-15
VIT_19s0015g01690.t01	1105	1205	952	951	1121	1018	0.012239476	0.92768983	0.961001146
VIT_06s0009g01740.t01	55	78	80	35	67	86	-0.090140907	0.810545936	0.895459859
VIT_03s0063g00060.t01	2538	2996	2677	3134	3145	2943	0.263635155	0.009245946	0.034549892
VIT_18s0001g05600.t01	146	292	170	66	119	115	-0.903665266	0.002320883	0.010977331
VIT_10s0003g04310.t01	31	35	37	31	39	40	0.184289327	0.638496921	0.782302226
VIT_10s0003g04560.t01	1516	1438	1788	3119	3960	4361	1.347606257	2.85E-16	1.60E-14
VIT_08s0007g00390.t01	590	497	516	357	814	793	0.356666944	0.191710615	0.35771584
VIT_16s0050g01180.t01	1851	2524	2122	2527	2438	2561	0.315260962	0.001959733	0.009522922
VIT_09s0002g00540.t01	66	69	60	164	151	113	1.229749201	1.08E-05	0.000102514
VIT_10s0092g00350.t01	4090	4396	3905	3731	4812	4586	0.169680137	0.161406594	0.317139802
VIT_12s0057g01610.t01	3	4	1	0	1	0	-2.785634094	0.202267403	1
VIT_19s0014g02680.t01	580	744	658	719	642	644	0.11820455	0.383468997	0.569765023
VIT_00s0227g00180.t01	99	105	85	70	79	95	-0.155499892	0.567271654	0.729742184
VIT_08s0040g01110.t01	8	2	0	0	0	2	-2.332453838	0.310429553	0.494876104
VIT_07s0095g00550.t01	3086	4765	3729	4191	4410	5086	0.348596473	0.004333899	0.018450461
VIT_13s0019g05250.t01	12384	13756	12479	13534	11810	12456	0.063731145	0.58183911	0.740584252
VIT_06s0004g08110.t01	572	859	698	595	572	583	-0.175099191	0.20147957	0.369861117
VIT_11s0016g01930.t01	2510	3444	2475	1661	2038	2152	-0.426048948	0.000898127	0.004942109
VIT_04s0023g02970.t01	2238	2908	2801	2258	2704	2356	-0.02204965	0.846227134	0.914612352
VIT_03s0038g04190.t01	481	676	513	535	545	511	0.035161133	0.798796312	0.888210915
VIT_08s0040g02940.t01	69	61	48	28	25	53	-0.669775563	0.116898171	0.250619609
VIT_13s0019g01870.t01	2	1	0	0	0	0	-2.395826299	0.548422136	1
VIT_06s0080g00680.t01	57	83	231	223	250	205	0.95898816	0.02412296	0.075005896
VIT_19s0027g01480.t01	147	160	192	82	117	107	-0.620548398	0.012194448	0.043160514
VIT_04s0008g02640.t01	714	773	738	1196	909	843	0.503435247	0.005142916	0.021244336
VIT_12s0028g03340.t01	1552	2701	1702	1760	1972	1853	0.024233419	0.873861994	0.929803891
VIT_13s0156g00220.t01	3174	4358	3577	2868	2614	2656	-0.343559074	0.001947544	0.009477771
VIT_08s0007g02190.t01	13904	12874	13542	26196	20274	20603	0.821745804	5.39E-07	6.97E-06
VIT_00s0276g00050.t01	24	14	4	7	23	27	0.484280277	0.544058152	0.710648213
VIT_05s0094g00200.t01	40	89	54	8	15	17	-2.074654744	1.76E-05	0.00015789
VIT_18s0072g00150.t01	60	68	60	175	87	80	0.972879163	0.009832833	0.036371951
VIT_06s0009g03170.t01	825	1007	941	699	724	753	-0.254036268	0.026304512	0.080491783
VIT_19s0177g00370.t01	0	4	0	0	0	0	-2.603111499	0.513174222	1
VIT_02s0025g02510.t01	245	214	270	521	436	489	1.071355925	9.41E-08	1.44E-06
VIT_14s0081g00460.t01	2166	3081	2573	2357	2949	2814	0.155375392	0.171247835	0.330616127
VIT_02s0154g00130.t01	140	172	134	184	143	135	0.154637205	0.513595475	0.685502512
VIT_04s0008g04740.t01	1018	1124	971	875	928	868	-0.128678003	0.287867662	0.470740312
VIT_18s0001g10390.t01	1080	1299	1232	1125	1171	1280	0.080318363	0.467214247	0.645457018
VIT_07s0031g00630.t01	68	134	135	63	106	112	-0.157222154	0.632660545	0.777659001
VIT_06s0009g01150.t01	3139	3845	3394	3964	4844	4950	0.499976568	1.68E-06	1.94E-05
VIT_19s0014g01640.t01	9863	11016	9483	7613	6940	6678	-0.42075316	0.000366786	0.002277814
VIT_05s0029g00240.t01	6001	9444	6095	3070	3017	2746	-1.1711839	1.87E-16	1.07E-14
VIT_04s0023g02990.t01	792	983	773	760	708	762	-0.092593899	0.466327894	0.644504726
VIT_14s0066g02560.t01	7208	9941	9346	8918	6706	7042	-0.117057027	0.445526798	0.627325062
VIT_14s0006g03210.t01	16	19	30	15	21	10	-0.408681011	0.493237369	0.668382319
VIT_00s0174g00070.t01	131	160	121	203	239	294	0.931067718	1.26E-05	0.000116885
